0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.9831014525715494,0.4127112011595164,-2.796401803939014,-0.25239221385991695,-1.0670231399150378,-3.2526299308299924,-4.437339589481056,-5.5060590790702655,-5.3269158042520885,-4.249662744650639,0.36511774265466174,-2.8114326407576558,-2.4100894861550817,-2.3813108500702374,-2.059803835671746,4.304130215386815,3.3950212910959685,3.4177166804669463,3.4933356601773644,1.221435030069557,4.577567370345237,3.739808323991186,2.779912188557807,5.009197598517866,4.82726009274442,-3.7054073467696633,-2.7368263686998966,-2.074856281122246,-0.9743285818985256,-1.8078623752613845,1.0051819723581692,1.4722801980767035,1.7832897643715482,2.688893333990516,2.5429788968111864,6.139303926545843,5.41247042299714,3.438804573923749,4.685713335932868,3.4354914588916037,3.057060759266767,1.7492544556115859,2.3049800930526647,1.170877585303311,0.9859607540599106,0.23160278405241239,1.0513824111342898,0.16364949060839679,0.4813443171615115,0.8037053963122285,-2.6813291228847724,-0.6345491572299071,-1.3602707135383063,-0.8110627201579436,-2.741543653488349,4.821217248167856,5.29946042682098,5.5796137748282595,5.280999012985462,6.073486446011254,-2.2542038265614774,-0.9121219930434737,-3.2413403522016337,-2.456329285924317,-3.327273709119312,-5.415846886426399,-3.8247907773785648,-6.46677593168307,-2.8097969165944927,-4.649004565355507,-4.600774450641369,-2.8438103244199557,-3.7853840643138428,-4.179161053862614,-4.357170670119815,-0.029883762526853107,0.35060744568789337,0.5955704411076937,0.09038026385909763,-0.4427785048876976,4.203618850822302,3.7400414426067683,6.390826196288368,4.224901232189161,4.816704396318414,-3.4212238936875012,-1.9619178396650885,-1.7304617638820874,-3.6328595546553513,-0.809288923478681,-2.744006980907241,-4.319683427506945,-3.6779723039793373,-4.894889720588955,-2.320162126601633,-0.2266191293545625,-1.3646832852334727,0.43880891052598214,-0.9048814420120633,-1.9381345747533332
-3.7622703140625355,-2.833230811934514,-2.7115588438381204,-3.735565919609746,-3.4190543815992718,-2.6218349018814227,-3.4464207313223283,-4.854115248958943,-3.927824972648187,-4.483810282947426,2.1038647009710005,3.915638840449492,2.9987417916537975,3.8499894448251895,3.344215651181727,-3.4297637331081194,-4.251801136816918,-2.4995707296265617,-3.9381957648689885,-2.1554570069842054,1.7094697079869259,0.7197478947752013,0.6109953418476006,0.5606446819058793,1.3606660903808734,2.246245308622114,1.018145991732683,3.35915495203539,2.068385609817483,3.6284561944460982,-0.634778032993736,-2.948035202208139,-3.1214115415337305,-2.4998193031293856,-3.147557794476311,-2.337443545133799,-4.075894999181832,-2.6460145032997664,-3.2243502698873554,-5.6140258440309365,-1.541081116761178,-1.2549241417404133,-3.0442629041232827,-2.376847410259986,-1.8361679552363441,-6.307231665310853,-6.352607373320093,-5.31090627006841,-5.2988715365554775,-4.754344752274901,1.0355224152626674,0.693887550451806,-0.6088862818849229,0.26939204189653004,-0.6286798505504679,2.5513263702572178,2.742442521583888,1.4903300953871785,1.7576208112465062,3.8141154794693213,-3.00523074004811,-3.731817006656182,-3.008601957787947,-3.472941762697552,-1.856709488514081,2.6163957017461166,-0.6176417299272916,3.6691809788294365,2.4209177779825586,1.551290177164526,-6.544552666931335,-5.0872898984389385,-6.1626698254607835,-6.417306982295386,-5.960694080233079,-1.148682966675503,0.24830141538063832,-1.5908688470504364,-0.8880972979056622,-0.3750374489194981,-5.119685153619526,-2.5549174756959734,-4.200144300577388,-4.681323602600699,-5.1235973298314015,3.3509244862017025,2.75278943800748,4.02850799047315,2.719635420488942,1.8893578754222178,2.611525817963009,2.941374312364447,0.7739945975927887,2.0395497666313247,2.1975998087363986,-3.1402984896783375,-3.4299854488798323,-3.1122531336484354,-2.9476529919701275,-4.315307993135517
-2.426904554168872,-2.5093662974197875,-3.53895968402114,-2.5064851797767727,-3.0830306794375537,-1.5184502113721263,-1.091435069860112,-0.6286509045591672,-1.4217279511047243,-1.18615426349209,-4.240725889882089,-5.2023453963183215,-5.678748221388994,-3.2741533229506814,-4.527626110521573,-2.888127547932794,-0.787690865055405,-0.8594955374690543,-3.8806304575420407,-0.6256375618136383,-5.9207612533024525,-5.705531077670337,-4.759007147966923,-6.984813205752216,-6.116014666678156,0.6606028531970801,1.104124959252339,0.2865851605905399,-0.34215228017926397,-0.8167958875326273,-1.0268476724142335,-1.898715758290656,-2.284807571660039,-0.48617726657889004,-0.6696630856509361,-3.1560465722172943,-3.5771576523965933,-2.1296497118443067,-2.8178210192346196,-4.612082687528254,-0.9593970319852935,-0.10074979549340195,-1.021808590738077,-1.8122378099146241,1.5202120284631042,-4.09005106361193,-3.340961277434346,-3.7069796506550117,-4.657988548997757,-4.9017716069705095,-5.991692322483928,-6.227451456029799,-6.308188558139985,-6.351701307726819,-6.9275841105886276,4.452668029417596,3.3260510477238907,1.6466750915756752,2.5083661809576387,6.027934219204143,1.980121007912756,-0.0961844593371436,-1.6098528497761224,0.6673161359392757,1.5195414061563002,1.2208336832025308,2.3413670124746626,0.6027864301855226,-1.4447421078172031,0.2634798885792005,-3.0939684038385296,-4.2842562218129085,-3.4675602988735106,-4.1661623111822115,-3.4920387789266445,2.841122530290756,3.72564581078187,3.421173130669463,3.738400175220558,3.5567950503878594,-1.9892036650069977,-0.8777478449087247,-1.0900473738071703,-1.4033017709437168,-1.467793287553624,-2.5865200569768487,-5.045481395293171,-2.4062978361266474,-2.4691719696710135,-0.4217178465469221,-1.954274227439919,-1.9146806588459295,-3.4061670978033085,-3.867230457759887,-2.9736257603194556,-0.056591191489575234,1.270936206638671,1.086140597548982,0.6756320077739452,-0.7427677499350117
-0.4716773460566601,-0.09849640204592507,0.32424595709222076,0.8165716113929444,0.8565676100497839,5.455097647753192,2.5579515812318654,3.257247418685709,4.710353403394108,1.8823623170360282,-0.8277327221578245,-0.8456893921341443,-0.8087180262974712,-0.8736599783852335,-2.448404797606318,-4.734682105787916,-3.321216279425532,-3.8690987376763855,-3.5185790523896014,-4.378549366346832,-1.0756827278837244,-0.8745458374596145,-0.7654511165392823,-0.06080240830670093,-1.82097296248531,-1.1344585929656716,-1.0923241683760134,-1.1683058980930106,-1.389335345494055,-0.6566737113656274,5.16156441863287,4.974419290181569,5.185667777026523,4.870081070108762,6.469008356526031,1.4807010611948583,1.3758522960888417,1.4739569484903026,0.28612328256986114,1.6744735497383771,-1.9681981970831464,-2.4383917978086944,-2.2223739765546306,-1.4931046293689756,-4.431265692004425,2.7075974311359365,2.392684778141396,1.3999350350316386,2.9070279927852796,2.0508544088596135,-0.3973506346068988,1.9024515605533452,1.136774695776102,1.00838177965346,-1.0126254321080166,-2.1433548772169595,-1.8094479714105058,-2.3927648880291406,-2.2772355603257144,-1.6273265141773219,-6.880566449332692,-5.790121524213478,-5.302263093004114,-6.892293712449386,-7.761868994928284,-3.026564611455212,-3.564005571847402,-4.563695398263613,-4.670569562664988,-5.141895257855941,-2.5037110707393917,-2.8557000580378262,-2.35927004298629,-3.54340006554207,-2.2868949054485177,-3.917682672016377,-4.538904190673915,-5.512748122663786,-5.540438314712092,-6.155384755217923,-4.1162418693137965,-2.0086455866838437,-2.766756390013374,-1.5442685731098509,-2.261791028710762,2.0433931866270996,0.5478538050132644,3.0570213782136917,1.7021912131312578,1.0216928174888624,-4.0720842664932295,-2.4416821432694573,-3.1364416569919613,-2.830743441973264,-3.2244661306805757,-1.7326382112036394,-3.625829852233067,-3.1841634206754885,-3.4249507349385877,-0.8367718071139062
-3.278970723146021,-2.3502319202757147,-1.8461758837675495,-2.547477473304999,-2.083716720274311,5.062531103808516,5.51467195529423,4.170558568129613,4.5857273528805695,5.111861313581543,0.396973190356444,-0.0313248210817825,-0.5758166129516327,-2.5782234352580944,-2.8889078452890233,-4.208419207980748,-4.31382113979022,-3.953560714661151,-3.4092002972591775,-3.3190316066607877,-3.5957323683875777,-2.491956272110838,-3.728406167646267,-2.556956441855047,-4.383650287062637,3.059811704306566,1.9265467916180832,4.024262675817893,1.8894403820240768,-0.06965276471160711,1.7298665048951296,0.9046889176616411,1.3711775305670195,-0.6142906896929862,0.022514711646332147,-4.133894676792382,-3.5028208738790676,-2.4089520984206443,-2.1317483320956003,-3.485566839635132,-0.6873752345870375,-1.1276073970242024,-0.6848870382229412,-0.5349411007195606,0.4258730787571344,-7.968744924156196,-6.621287763905054,-6.908796415386399,-7.969546362916153,-7.417823564056537,0.3670367780441094,1.1834500563840964,0.5760451857302239,0.6642422255293242,0.3199454909101969,6.190991316634727,5.557662362186474,6.161470982336682,3.4472443598387654,6.650375370840273,2.209125925747812,2.213742327248847,3.3939230021703386,3.023673315109114,2.8791748249118165,-2.076894873562749,-4.149599482486918,-5.654954068470649,-4.792794129545322,-4.065049098223909,-3.202775565105402,-2.3193012702292024,-2.8137028689296364,-3.7653047829575614,-5.089234008335069,-4.2555442892210715,-2.5059787169996897,-3.7147023626095166,-3.6314266630804553,-2.655554555448406,4.837270298851396,3.4074808349254235,3.3122368795703285,3.108984748577427,3.7154965717769697,-3.223757604285331,-3.29521251332617,-3.278203716746793,-5.224667364020283,-5.232265262591767,3.780361484571949,5.41534290410577,3.00324756195081,4.074306069963948,3.2910417081619814,-4.28596250704011,-6.497345422766246,-6.743426089776274,-6.519202159700108,-6.302131231953885
-3.5304942626035336,-2.5973465905818283,-4.0264023806867,-0.9466127377696142,-0.16715635765999448,3.737032973013959,2.1934698837491835,2.7262308975535077,3.198336795830056,3.927103126606268,-8.392006592377477,-9.180064609057512,-7.81527828666896,-7.278262316537519,-8.527209345203804,-2.1409073075769567,-1.5346044899769733,-2.289541058288389,-0.9302298357615659,-1.9558407536881637,-3.3490689932587965,-1.593323258221653,-2.9987836893281052,-3.0536787901855025,-3.8052314120240314,-6.080187495984897,-6.955909352512648,-7.967506143242836,-6.073320097435386,-6.426098318259887,0.36285221720266236,2.654606118554443,0.5724382993163356,0.26648123138800817,0.5493455713226334,-0.49823040515654754,-0.39423654659285995,-2.272922966367871,-2.114475077258551,-2.0832085940484877,0.9306609223788825,3.382643455902778,3.617727561891731,4.117460283816708,3.6875780791792594,-3.820989046134171,-3.7986729482708834,-3.7265904600280924,-5.088069042139767,-3.399939554582046,-0.060677446687677224,-1.012249948476671,0.5418089555219001,-0.4510987821038411,-0.26086908928331287,4.23651708295361,3.768015876563979,2.372982219816886,4.83902664989919,3.3630538442270668,-2.43372838343769,-3.1081619206517623,-2.4494234262947274,-4.869017972610286,-4.150488245736578,-5.288883679657425,-3.7076688669291773,-3.8516571226696237,-5.444734323933904,-3.421189455624876,-0.3096952486544261,1.7705556862559104,0.08070057825763909,0.3304481962334746,0.333971419045444,-3.2522167387181806,-2.4486927670423215,-2.3732967347719174,-0.5599809063375745,-1.9301157025044557,0.9153516589450799,-0.3506870045843209,0.04951092580469412,-0.900358619691389,-0.349742363306573,2.5600551451826856,2.3900250520441166,2.286847507293077,2.203570472447087,3.003138358729481,-8.992272541181428,-6.468164039355256,-6.986129815711049,-6.813956578554483,-5.92416234803735,-3.100466521368253,-2.8143291310878205,-3.033195975424103,-3.0313303446199833,-1.8449998696372907
-2.242620944330356,-2.4040570723852253,-1.6727248316720265,-3.409516726106429,-2.377565685901557,1.1650764298170584,1.3176234107244973,2.028206207026156,2.0013886747686107,-0.32827088202764104,0.1113441614510182,3.042894149305638,1.8586383804299769,0.5457952343185067,0.9359842120061321,1.1505899466042075,-1.2387051761377852,-0.8468444813550365,-1.0940959894878135,-2.134213292769623,-2.7479323844927483,-1.9959715934724331,-2.2320218833819254,-2.7487218553581645,-2.7213556030421815,-0.4963420080161001,-0.13850231289416584,-1.5178621436082387,-1.4937636058183719,-1.0285032808384889,-2.0067235929060683,-2.930647019452576,-2.7586615657387017,-1.215521094579691,-1.2188128295390408,-1.632293488191698,-0.8693424572398433,-0.9307061790338108,0.07610975721762157,-0.942589931666406,-0.7102807559945422,-0.3026251020742295,-0.22996513289981768,0.3898455506896984,-0.6983241638001145,2.6584501075570475,4.348523552978417,0.9466356845559951,1.133174910423912,2.4276569518203304,1.3580553826093436,1.030232463365848,3.4089219908007533,1.9043017666031454,3.7042119686615957,-6.161683118668567,-3.1234716483705958,-2.5207931059190942,-5.927825390750315,-3.763056218957106,0.5433562949236034,0.6487435293419904,2.166739470194441,1.2488970983635648,0.9010285798008609,-4.0463189271362525,-2.6513641552233373,-1.7646409736228141,-1.8268267927077038,-3.2946364560259593,1.455609379489527,2.1949671624614386,2.6007885771145096,2.436763848038802,4.209048385241447,3.7869905092657836,4.60782398911464,4.110105163145642,4.404347697287202,4.328144822675661,1.3581573769299062,1.4916838673963086,1.1464174734270243,1.305266365473185,1.537708418616605,-1.7053402047686026,-1.399747489052477,-0.0767635532153883,-0.02804323244581614,-0.2835800085330595,-2.2906161782993646,-2.244200090116574,-3.093140314810926,-2.233213876599715,-1.3770745963837747,-4.828009706000068,-4.917082632523713,-2.6920905834125204,-3.260833127862326,-1.921603940429922
-1.1752785385219044,0.358253279927068,-1.3458693517804314,-1.2637523324970144,-0.6599503295727344,-0.6302909563627059,-0.5589486356818919,0.11603471167594931,-0.6078142419276087,-1.6250715142157282,0.3906319789634023,2.2807840761165097,1.4389590228932623,1.6880764140569926,0.6409794080070238,-2.1919894562175384,-1.3500053776056946,-2.4241958783395585,-1.422964427024722,-4.930071983434293,1.4779343368660545,1.7220078419812543,1.5472843147045716,2.502436423371027,-0.1733389470602873,2.028785324270528,1.1333004904007127,0.7110322962887258,-0.4008364082761662,0.7805306923370662,0.18803278309134902,1.3928131636455632,0.36326833532096126,0.16653056883021897,-0.13416897320277146,2.2722965774735506,2.8675225075754907,4.595676346216734,2.8556140221928303,4.456806826643409,-2.3534118584282213,-3.350543616409349,-2.010831355061631,-3.801620217128229,-1.7922448865354617,-3.352969402753243,-4.375021991746339,-4.699972297499017,-5.480496000420698,-3.824335457274206,-2.0770335653780316,-1.5719154227471348,-1.3758470627778074,-2.803153908286391,0.025195891843532076,-0.4076552237681043,0.26539888942558737,1.9698781579040223,0.7251913528300767,2.3035790271115815,2.194670811557106,2.5588716194450423,2.3291677797840107,2.034356240347815,2.114708658849144,-0.2757821880189481,0.1820028389701412,-1.202266837971305,1.041483980771053,-0.2110984348336483,-0.15209483182877537,-1.2745568110823229,-0.7263676662880226,0.20958698202563172,0.2226057193312785,5.10170551984483,2.9590883366465013,2.261695108477471,2.9008576894110005,2.509515445373892,-2.5921383654158694,-3.610282357622691,-3.142581574501187,-3.4273151455140325,-1.6875406841042042,4.175303286798209,0.7812791397693467,3.2851563099093455,4.623770370969663,0.5914538605770687,1.558377288400713,1.7352308796894882,2.8825761096609517,2.3842926645439655,3.181681120507778,5.592985983558022,5.689818221227337,6.8333646902291685,5.47139477067354,5.742610689442584
-1.1770213233383446,-1.0820352708718373,-1.9145915468616115,-0.2819185825390686,0.960285293825805,-4.5128004983636565,-5.2631311239894645,-7.187745214352882,-4.717365652816261,-5.770507068071207,-2.0387085829346656,-1.7379374370426408,-0.39903394941889037,-2.19788440245002,-2.284342972714786,-4.424211607838533,-6.082653535365383,-5.004085695056922,-2.92789910608895,-4.140681324858096,3.6692648197196847,5.535188507818633,3.7712931726799157,4.495398779255804,5.829595609672375,-3.944860825406921,-1.7510334335067996,-4.080013671664858,-5.3951000077665965,-4.13740383374616,6.87023599700311,5.117987588746989,6.432312041321779,7.8349311117432014,6.037374723320486,4.003747694941574,6.464132645567463,7.026697324370036,5.71841818446082,4.630904232377222,0.5566663852150384,-0.5640036929351231,0.8075380147268487,0.2055047162015006,-1.4690768664254779,-5.541310825311702,-1.8725586535633465,-2.8497788892967906,-4.235197053289644,-2.7514371089154186,0.9392228931721548,2.0558864387189626,1.2255904296259692,2.921990543234098,1.8807848884539917,-3.756562154671218,-4.4411381335821,-1.9279439452299243,-4.175164955318817,-5.060575586397172,3.7382826391433674,2.9609669652281907,4.428952255305755,4.658273694980704,3.0734328252970515,-0.22937778542061485,0.29639147719911224,0.777941922792451,2.235710809730263,1.1234024935695814,-1.7546906798934798,-1.289299506806592,-1.4853422469853503,-3.541669518867113,-0.8749465991435048,0.9692585167899612,0.6715412134103259,0.5779586937233095,1.6150968371480359,0.9884573035930833,-2.458324111391646,-4.344338374225522,-1.9833622843842424,-5.529730866719699,-3.3529334737517256,1.3275868170424217,1.0903049105013793,1.2467387909608814,2.1693004744698627,0.9569016224507904,5.222743409263199,5.850881097717488,3.4032624574284482,4.463854782267453,2.2192625002532473,2.152471012080824,-0.27090319729496,1.496005631091152,3.4581091925029095,2.575590968471388
-1.8314960664969344,-1.3009072649470783,-4.089531320064534,-3.8368578701728153,-2.8866060089859644,1.2441526547321988,-1.172478551846034,1.0720348079764428,-0.8393982684719933,0.5448140197587107,1.9791008817414417,2.168797198398665,2.0118721739221934,1.0867642521727685,2.0551875183472714,-2.5917047568807563,-2.494018097954552,-0.5081499856500831,-0.3916674401291178,0.04376653981858118,-1.314691414630094,-0.6018085727230161,-1.0601508786894,0.06555248249041441,-2.6142290116219558,-2.248571061435716,-1.3397589928722067,-0.5787782844229359,-2.5544559306065664,-4.072564105303252,1.7729928500013665,1.4645602456196434,1.2780778472548295,1.296064390077388,1.5494188414495713,-2.4780072222875944,-3.4295651959045856,-3.357428884683808,-2.0492750971544633,-3.5079450518608644,2.7775864389831075,1.594878066328961,1.1775777665194989,0.2195905762368557,1.2422904089968376,-0.5004498392056154,-0.08244381498716678,-0.4759079818601131,0.742243426625788,-0.028806230113377993,3.514963796003386,1.8057948868225255,2.436218111088004,4.1543106525557985,2.8376326363022297,1.3781084895248208,0.06306284127295796,-0.7474729974590651,0.7832371926120003,1.0032523959998103,-2.852215013303902,-1.4222346047076826,-1.2203045073115206,-1.445688066823488,-2.845367075162302,1.634889204557904,2.0546329135822687,1.779727548895519,2.8595137425147774,3.2970706537237273,2.3375546421936697,0.9653177921753338,1.787361021975125,1.374667135432269,2.3151527317637477,-1.318886447322934,-0.0960294090467179,-0.35803958896444277,-1.6852096762308053,-3.999521665732793,2.247539190544683,1.2150896789167107,0.7763515342226246,1.3472364563026775,0.8896247760760632,4.133555104554677,2.4526806761248703,2.4235292404646582,4.066008998968307,2.80872445273825,0.5314748101788113,-1.3099524487721996,-0.005403494076679535,1.3303580673112825,-0.3079441032615574,2.742221716202694,5.651017255583903,1.6471707821505945,2.2805082670024683,3.2622427709906536
